user_id,age,gender,is_married,has_children_clean,home_country,home_city,home_airport,sign_up_date,signed_up_days,last_booking_date,sessions_cnt,sessions_browsing_cnt,sessions_canceling_cnt,sessions_booking_cnt,page_clicks_total,page_clicks_clicks_browsing,page_clicks_canceling,page_clicks_booking,sessions_with_discount_offer_cnt,session_duration_sec,sum_days_between_booking_and_departure,trips_booked_all,trips_booked_canceled,trips_booked_not_canceled,flights_booked_not_canceled,return_flights_booked_not_canceled,hotels_booked_not_canceled,trips_booked_with_discount_not_canceled,trips_booked_without_discount_not_canceled,cnt_last_minute_bookings_not_canceled,cnt_weekend_trips_not_canceled,cnt_is_during_week_trip,sum_travel_duration_days_not_canceled,days_between_booking_and_departure_not_canceled,sum_nights_not_canceled,sum_rooms_not_canceled,sum_total_hotel_price_before_discount_before_canceled,sum_total_hotel_price_after_discount_before_canceled,sum_total_hotel_price_after_discount_after_canceled,cnt_hotel_booking_cheap,cnt_hotel_booking_premium,sum_seats_not_canceled,sum_checked_bags_not_canceled,sum_flight_distance_km_not_canceled,sum_total_flight_price_before_discount_before_canceled,sum_total_flight_price_after_discount_before_canceled,sum_total_flight_price_after_discount_after_canceled,cnt_flight_booking_cheap,cnt_flight_booking_premium,sum_total_trip_price_before_discount_before_cancel,sum_total_trip_price_after_discount_before_cancel,sum_total_trip_price_after_discount_after_cancel,is_age_below20,is_age_between_20_and_60,is_age_above60,cancellation_rate,avg_sum_seats_not_canceled,avg_sum_nights_not_canceled,avg_sum_rooms_not_canceled,avg_flight_distance,avg_sum_days_between_booking_and_departure,ratio_trips_booked_with_discount_to_total,avg_total_hotel_price_after_discount_after_canceled,avg_sum_total_flight_price_per_seat_after_discount_after_cancel,avg_sum_checked_bags_not_canceled,ratio_hotel_to_flight_trips,ratio_during_week_trip_to_all,ratio_weekend_trip_to_all,ratio_cheap_hotels_flights_booked_to_all,ratio_premium_hotels_flights_booked_to_all
313724,53.0,F,0,0,usa,tulsa,TUL,2022-09-06,323.0,2023-07-15 19:56:00,10,2,1,7,403,27,123,253,2,9269.0,44.0,7,1,6,5,5,6,1,5,5.0,0,1,29.0,39.0,31.0,8.0,7300.0,7300.0,6922.0,0,2,6.0,3.0,8994.16512543855,2269.82,2227.614,1850.384,0,0,9569.82,9527.614,8772.384,0,1,0,0.14,1.2,5.17,1.33,1798.83,7.33,0.17,35.37,308.4,0.0,1.2,0.17,0.0,0.0,0.18
316527,42.0,F,1,1,canada,winnipeg,YWG,2022-09-08,321.0,2023-07-01 14:37:00,11,7,0,4,188,98,0,90,3,1405.0,29.0,4,0,4,4,4,4,1,3,4.0,0,0,17.0,29.0,12.0,5.0,5670.0,5658.3,5658.3,1,2,5.0,1.0,8059.216247113607,1739.89,1739.89,1739.89,0,0,7409.89,7398.19,7398.19,0,1,0,0.0,1.25,3.0,1.25,2014.8,7.25,0.25,123.3,347.98,0.0,1.0,0.0,0.0,0.13,0.25
317688,42.0,F,0,1,usa,indianapolis,IND,2022-09-09,320.0,2023-07-11 22:15:00,12,6,0,6,184,50,0,134,4,1365.0,43.0,6,0,6,6,6,5,2,4,6.0,2,1,17.0,43.0,9.0,6.0,1628.0,1622.9,1622.9,2,1,7.0,3.0,9257.945019870482,2091.45,2091.45,2091.45,2,0,3719.45,3714.35,3714.35,0,1,0,0.0,1.17,1.8,1.2,1542.99,7.17,0.33,68.78,298.78,0.0,0.83,0.17,0.33,0.36,0.09
322867,47.0,F,0,0,usa,mobile,BFM,2022-09-14,315.0,2023-07-08 13:01:00,11,8,0,3,139,51,0,88,3,1037.0,16.0,3,0,3,2,2,3,0,3,2.0,0,0,10.0,16.0,55.0,3.0,7766.0,7766.0,7766.0,0,0,2.0,1.0,4044.3949208808385,742.19,742.19,742.19,0,0,8508.19,8508.19,8508.19,0,1,0,0.0,1.0,18.33,1.0,2022.2,5.33,0.0,51.56,371.1,0.0,1.5,0.0,0.0,0.0,0.0
324191,41.0,F,0,0,usa,san diego,SAN,2022-09-15,314.0,2023-05-26 19:18:00,11,7,0,4,196,49,0,147,3,1454.0,30.0,4,0,4,4,4,4,0,4,4.0,0,0,20.0,30.0,15.0,5.0,3716.0,3716.0,3716.0,1,2,5.0,2.0,7433.731329448476,1293.48,1293.48,1293.48,2,1,5009.48,5009.48,5009.48,0,1,0,0.0,1.25,3.75,1.25,1858.43,7.5,0.0,66.79,258.7,0.0,1.0,0.0,0.0,0.38,0.38
328590,56.0,F,0,0,usa,san diego,NZY,2022-09-18,311.0,2023-07-03 05:54:00,11,5,1,5,438,44,184,210,4,9088.0,35.0,5,1,4,4,4,3,1,3,4.0,0,1,21.0,30.0,10.0,5.0,3104.0,2755.25,2755.25,0,0,6.0,1.0,11959.065014079308,3951.52,3951.52,3225.19,0,2,7055.52,6706.77,5980.44,0,1,0,0.2,1.5,3.33,1.67,2989.77,8.75,0.25,119.61,537.53,0.0,0.75,0.25,0.0,0.0,0.29
330764,40.0,F,0,0,usa,detroit,DET,2022-09-20,309.0,2023-06-16 08:01:00,11,5,1,5,423,57,200,166,4,8851.0,22.0,5,1,4,1,1,4,1,3,1.0,0,0,7.0,11.0,21.0,4.0,2534.0,2534.0,2534.0,2,0,1.0,1.0,792.7896326999428,514.39,514.39,138.87,1,0,3048.39,3048.39,2672.87,0,1,0,0.2,1.0,5.25,1.0,792.79,5.5,0.25,31.82,138.87,1.0,4.0,0.0,0.0,0.6,0.0
330893,44.0,F,1,1,usa,oklahoma city,OKC,2022-09-20,309.0,2023-06-30 22:54:00,11,8,0,3,171,86,0,85,2,1275.0,16.0,3,0,3,3,3,3,0,3,3.0,0,1,10.0,16.0,6.0,3.0,750.0,750.0,750.0,1,0,3.0,2.0,4748.394474675548,861.61,861.61,861.61,1,0,1611.61,1611.61,1611.61,0,1,0,0.0,1.0,2.0,1.0,1582.8,5.33,0.0,89.53,287.2,0.0,1.0,0.33,0.0,0.33,0.0
331039,45.0,F,1,1,canada,london,YXU,2022-09-20,309.0,2023-03-13 18:22:00,11,8,1,2,249,119,64,66,4,5261.361704,259.0,2,1,1,1,1,1,0,1,1.0,0,0,1.0,7.0,1.0,1.0,3579.0,3244.6,235.0,0,0,1.0,0.0,666.2253117145063,2425.84,2425.84,134.97,1,0,6004.84,5670.44,369.97,0,1,0,0.5,1.0,1.0,1.0,666.23,259.0,0.0,369.97,134.97,0.0,1.0,0.0,0.0,0.5,0.0
334787,54.0,F,0,0,usa,minneapolis,MSP,2022-09-23,306.0,2023-07-07 12:24:00,11,6,0,5,199,76,0,123,4,1473.0,30.0,5,0,5,5,5,5,2,3,5.0,1,2,13.0,30.0,8.0,7.0,1459.0,1459.0,1459.0,2,2,7.0,5.0,7551.689892188103,1940.19,1843.9365,1843.9365,0,0,3399.19,3302.9365,3302.9365,0,1,0,0.0,1.4,1.6,1.4,1510.34,6.0,0.4,58.98,263.42,1.0,1.0,0.4,0.2,0.2,0.2
337227,36.0,F,1,0,usa,santa ana,SNA,2022-09-25,304.0,2023-04-20 20:31:00,10,9,0,1,116,91,0,25,1,859.0,29.0,1,0,1,1,1,1,0,1,,0,0,12.0,29.0,10.0,1.0,470.0,470.0,470.0,1,0,2.0,1.0,124.47662224157071,44.78,44.78,44.78,1,0,514.78,514.78,514.78,0,1,0,0.0,2.0,10.0,1.0,124.48,29.0,0.0,51.48,22.39,1.0,1.0,0.0,0.0,1.0,0.0
338086,41.0,F,0,1,usa,washington,IAD,2022-09-25,304.0,2023-06-21 11:02:00,12,8,0,4,197,100,0,97,2,1475.0,29.0,4,0,4,4,4,4,1,3,4.0,1,2,9.0,29.0,6.0,7.0,1360.0,1350.0,1350.0,3,1,7.0,3.0,9587.99614649558,3398.94,3398.94,3398.94,0,1,4758.94,4748.94,4748.94,0,1,0,0.0,1.75,1.5,1.75,2397.0,7.25,0.25,113.07,485.56,0.0,1.0,0.5,0.25,0.38,0.25
340166,52.0,M,1,1,usa,san francisco,SFO,2022-09-27,302.0,2023-06-20 22:07:00,11,10,0,1,101,88,0,13,3,751.0,,1,0,1,0,0,1,0,1,,0,0,,,2.0,1.0,474.0,474.0,474.0,0,0,,,,,,,0,0,,,,0,1,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343928,66.0,F,1,0,usa,el paso,BIF,2022-09-30,299.0,2023-07-19 21:04:00,10,6,0,4,161,76,0,85,3,1188.0,405.0,4,0,4,4,4,3,1,3,2.0,0,0,29.0,405.0,13.0,3.0,2431.0,2431.0,2431.0,0,0,6.0,2.0,18066.480383737333,6022.45,5000.57,5000.57,0,1,8453.45,7431.57,7431.57,0,0,1,0.0,1.5,4.33,1.0,4516.62,101.25,0.25,190.55,833.43,0.0,0.75,0.0,0.0,0.0,0.14
347778,50.0,F,0,0,usa,las vegas,LSV,2022-10-03,296.0,2023-06-23 11:43:00,13,4,0,9,298,29,0,269,4,2221.0,44.0,9,0,9,8,8,8,2,7,8.0,0,3,23.0,44.0,19.0,12.0,10115.0,9612.0,9612.0,1,3,11.0,6.0,23219.52328223589,6151.02,6087.451,6087.451,1,5,16266.02,15699.451,15699.451,0,1,0,0.0,1.38,2.38,1.5,2902.44,4.89,0.22,68.86,553.4,0.0,1.0,0.33,0.0,0.13,0.5
348817,29.0,F,0,0,canada,calgary,YYC,2022-10-04,295.0,2023-06-03 14:28:00,10,4,0,6,183,49,0,134,2,1346.0,25.0,6,0,6,4,4,6,1,5,4.0,0,0,12.0,25.0,14.0,6.0,3483.0,3450.45,3450.45,0,1,4.0,4.0,10018.580614179255,1759.98,1759.98,1759.98,0,0,5242.98,5210.43,5210.43,0,1,0,0.0,1.0,2.33,1.0,2504.65,4.17,0.17,62.03,440.0,1.0,1.5,0.0,0.0,0.0,0.1
349132,50.0,F,0,0,usa,cincinnati,CVG,2022-10-04,295.0,2023-07-08 21:16:00,11,6,0,5,166,65,0,101,3,1237.0,18.0,5,0,5,3,3,5,3,2,3.0,0,1,11.0,18.0,20.0,7.0,5005.0,4811.1,4811.1,0,1,5.0,2.0,4828.541684368213,1191.83,1121.2145,1121.2145,0,0,6196.83,5932.3145,5932.3145,0,1,0,0.0,1.67,4.0,1.4,1609.51,3.6,0.6,42.37,224.24,0.0,1.67,0.2,0.0,0.0,0.13
350648,19.0,F,0,0,usa,lincoln,LNK,2022-10-05,294.0,2023-07-08 11:22:00,9,6,1,2,313,107,80,126,3,6591.495698,91.0,2,1,1,1,1,1,0,1,0.0,0,0,12.0,84.0,10.0,1.0,2505.0,2505.0,1950.0,0,0,1.0,0.0,1154.456722980988,378.71,378.71,166.53,0,0,2883.71,2883.71,2116.53,1,0,0,0.5,1.0,10.0,1.0,1154.46,91.0,0.0,211.65,166.53,0.0,1.0,0.0,0.0,0.0,0.0
353271,27.0,F,0,1,usa,milwaukee,MKE,2022-10-07,292.0,2023-07-08 02:31:00,10,8,0,2,113,65,0,48,2,846.0,33.0,2,0,2,2,2,2,0,2,1.0,0,1,20.0,33.0,18.0,3.0,2193.0,2193.0,2193.0,0,0,3.0,0.0,14829.965390777745,2940.19,2940.19,2940.19,0,1,5133.19,5133.19,5133.19,0,1,0,0.0,1.5,9.0,1.5,7414.98,16.5,0.0,95.06,980.06,0.0,1.0,0.5,0.0,0.0,0.25
353694,41.0,F,0,1,usa,new york,LGA,2022-10-07,292.0,2023-07-05 21:18:00,9,6,0,3,118,55,0,63,4,875.0,99.0,3,0,3,3,2,3,1,2,2.0,0,0,19.0,99.0,20.0,4.0,3009.0,3009.0,3009.0,0,0,4.0,2.0,15665.15566959259,2932.74,2809.1715,2809.1715,0,1,5941.74,5818.1715,5818.1715,0,1,0,0.0,1.33,6.67,1.33,5221.72,33.0,0.33,72.73,702.29,0.0,1.0,0.0,0.0,0.0,0.17
354050,51.0,F,0,0,usa,detroit,DET,2022-10-07,292.0,2023-07-04 15:14:00,11,5,0,6,218,54,0,164,2,1622.0,53.0,6,0,6,6,5,6,2,4,5.0,0,2,17.0,53.0,14.0,7.0,2836.0,2776.6,2776.6,1,1,7.0,1.0,11087.444931160617,2022.61,1993.506,1993.506,1,0,4858.61,4770.106,4770.106,0,1,0,0.0,1.17,2.33,1.17,1847.91,8.83,0.33,48.67,284.79,0.0,1.0,0.33,0.0,0.17,0.08
354260,50.0,F,0,0,usa,providence,PVD,2022-10-07,292.0,2023-04-03 21:01:00,9,6,0,3,132,78,0,54,2,979.0,105.0,3,0,3,3,3,1,0,3,2.0,0,1,15.0,105.0,2.0,1.0,520.0,520.0,520.0,0,1,3.0,3.0,7930.687051163955,1403.36,1403.36,1403.36,0,1,1923.36,1923.36,1923.36,0,1,0,0.0,1.0,2.0,1.0,2643.56,35.0,0.0,961.68,467.79,1.0,0.33,0.33,0.0,0.0,0.5
354311,46.0,F,1,0,usa,tucson,DMA,2022-10-08,291.0,2023-04-12 09:37:00,11,9,0,2,113,74,0,39,2,847.0,14.0,2,0,2,2,2,1,0,2,2.0,0,1,5.0,14.0,3.0,1.0,291.0,291.0,291.0,0,0,2.0,1.0,6123.614418593768,1072.89,1072.89,1072.89,0,1,1363.89,1363.89,1363.89,0,1,0,0.0,1.0,3.0,1.0,3061.81,7.0,0.0,454.63,536.45,0.0,0.5,0.5,0.0,0.0,0.33
354950,54.0,M,1,0,usa,amarillo,AMA,2022-10-08,291.0,2023-06-14 20:40:00,9,7,0,2,119,80,0,39,1,895.0,89.0,2,0,2,2,2,2,0,2,1.0,0,0,21.0,89.0,18.0,2.0,2634.0,2634.0,2634.0,0,0,3.0,2.0,4973.994286820427,1300.22,1300.22,1300.22,0,0,3934.22,3934.22,3934.22,0,1,0,0.0,1.5,9.0,1.0,2487.0,44.5,0.0,109.28,433.41,1.0,1.0,0.0,0.0,0.0,0.0
356046,35.0,F,0,0,canada,ottawa,YOW,2022-10-09,290.0,2023-06-30 21:30:00,10,6,0,4,146,62,0,84,3,1089.0,30.0,4,0,4,4,4,4,1,3,4.0,0,1,18.0,30.0,14.0,5.0,2100.0,2061.3,2061.3,0,1,5.0,1.0,7877.071599231898,1536.88,1506.4645,1506.4645,1,1,3636.88,3567.7645,3567.7645,0,1,0,0.0,1.25,3.5,1.25,1969.27,7.5,0.25,50.97,301.29,0.0,1.0,0.25,0.0,0.13,0.25
357737,42.0,F,1,1,usa,san diego,SAN,2022-10-10,289.0,2023-06-26 21:35:00,12,3,1,8,506,22,200,284,4,9445.0,49.0,8,1,7,6,6,7,2,5,6.0,0,2,22.0,42.0,18.0,8.0,3357.0,3280.1,2280.1,1,0,7.0,0.0,15018.274965962908,2823.4,2823.4,2714.8,1,3,6180.4,6103.5,4994.9,0,1,0,0.13,1.17,2.57,1.14,2503.05,7.0,0.29,34.69,387.83,0.0,1.17,0.29,0.0,0.15,0.23
359072,52.0,F,1,1,canada,montreal,YUL,2022-10-11,288.0,2023-04-29 19:06:00,13,7,1,5,424,108,104,212,3,8667.788817,39.0,5,1,4,4,4,4,0,4,4.0,0,0,12.0,31.0,6.0,5.0,1312.0,1312.0,1069.0,0,0,5.0,2.0,5133.811468889293,1955.49,1955.49,1626.83,3,1,3267.49,3267.49,2695.83,0,1,0,0.2,1.25,1.5,1.25,1283.45,9.75,0.0,89.86,325.37,0.0,1.0,0.0,0.0,0.38,0.13
359080,43.0,F,1,0,usa,new york,JFK,2022-10-11,288.0,2023-07-03 05:18:00,11,4,0,7,206,17,0,189,2,1548.0,321.0,7,0,7,6,6,4,1,6,5.0,1,3,27.0,321.0,10.0,6.0,6415.0,6415.0,6415.0,0,4,7.0,4.0,23027.81976584318,5990.94,5990.94,5990.94,2,4,12405.94,12405.94,12405.94,0,1,0,0.0,1.17,2.5,1.5,3837.97,45.86,0.14,206.77,855.85,0.0,0.67,0.43,0.14,0.2,0.8
359653,56.0,M,0,0,canada,victoria,YYJ,2022-10-12,287.0,2023-07-07 14:49:00,11,6,0,5,198,73,0,125,3,1471.0,37.0,5,0,5,5,5,5,1,4,5.0,0,4,11.0,37.0,7.0,5.0,1246.0,1191.2,1191.2,0,1,5.0,4.0,11037.850256975435,1977.41,1977.41,1977.41,0,0,3223.41,3168.61,3168.61,0,1,0,0.0,1.0,1.4,1.0,2207.57,7.4,0.2,90.53,395.48,0.0,1.0,0.8,0.0,0.0,0.1
361459,42.0,F,1,1,usa,houston,EFD,2022-10-13,286.0,2023-05-03 11:32:00,12,11,0,1,81,56,0,25,4,613.0,6.0,1,0,1,1,1,1,0,1,1.0,0,0,3.0,6.0,1.0,1.0,165.0,165.0,165.0,0,0,1.0,1.0,2289.597002653792,393.91,393.91,393.91,0,0,558.91,558.91,558.91,0,1,0,0.0,1.0,1.0,1.0,2289.6,6.0,0.0,558.91,393.91,1.0,1.0,0.0,0.0,0.0,0.0
361759,53.0,F,1,0,canada,winnipeg,YWG,2022-10-13,286.0,2023-06-06 18:17:00,12,7,0,5,169,45,0,124,5,1252.0,88.0,5,0,5,5,5,3,1,4,4.0,0,3,21.0,88.0,7.0,3.0,566.0,559.7,559.7,1,0,6.0,4.0,16459.70048794883,4148.62,4148.62,4148.62,0,1,4714.62,4708.32,4708.32,0,1,0,0.0,1.2,2.33,1.0,3291.94,17.6,0.2,224.21,691.44,0.0,0.6,0.6,0.0,0.13,0.13
363535,32.0,F,0,0,usa,charlotte,CLT,2022-10-14,285.0,2023-06-09 17:19:00,11,6,1,4,291,43,94,154,4,7130.74847,36.0,4,1,3,3,2,3,1,2,2.0,0,2,2.0,33.0,7.0,4.0,1571.0,1571.0,752.0,1,0,4.0,1.0,5078.432249543215,1192.3,1143.816,848.096,0,0,2763.3,2714.816,1600.096,0,1,0,0.25,1.33,2.33,1.33,1692.81,12.0,0.33,57.15,212.02,0.0,1.0,0.67,0.0,0.17,0.0
371201,29.0,M,0,1,usa,new york,JFK,2022-10-20,279.0,2023-04-19 20:28:00,10,8,0,2,166,128,0,38,3,1228.0,15.0,2,0,2,2,2,1,0,2,2.0,0,0,13.0,15.0,2.0,1.0,138.0,138.0,138.0,1,0,2.0,3.0,5031.220389794511,904.87,904.87,904.87,0,1,1042.87,1042.87,1042.87,0,1,0,0.0,1.0,2.0,1.0,2515.61,7.5,0.0,521.44,452.44,1.0,0.5,0.0,0.0,0.33,0.33
372970,35.0,F,0,0,usa,charlotte,CLT,2022-10-21,278.0,2023-05-22 19:45:00,9,6,0,3,122,39,0,83,3,920.0,97.0,3,0,3,3,3,3,0,3,2.0,0,1,14.0,97.0,10.0,3.0,1448.0,1448.0,1448.0,0,1,3.0,1.0,23325.363628347233,3945.72,3945.72,3945.72,0,3,5393.72,5393.72,5393.72,0,1,0,0.0,1.0,3.33,1.0,7775.12,32.33,0.0,179.79,1315.24,0.0,1.0,0.33,0.0,0.0,0.67
373489,38.0,F,1,1,usa,wichita,ICT,2022-10-21,278.0,2023-06-30 11:26:00,12,9,0,3,171,93,0,78,7,1263.0,280.0,3,0,3,2,2,2,1,2,,0,0,23.0,280.0,33.0,3.0,9393.0,9393.0,9393.0,1,1,7.0,5.0,11785.986532903771,8249.45,6386.6225,6386.6225,0,1,17642.45,15779.6225,15779.6225,0,1,0,0.0,3.5,16.5,1.5,5892.99,93.33,0.33,159.39,912.37,2.0,1.0,0.0,0.0,0.25,0.5
374331,43.0,M,0,0,usa,milwaukee,MKE,2022-10-22,277.0,2023-06-29 20:01:00,11,7,1,3,383,59,200,124,6,8587.0,12.0,3,1,2,1,1,2,0,2,1.0,0,0,7.0,6.0,17.0,3.0,7380.0,7380.0,7380.0,0,1,1.0,0.0,129.63818718163319,258.64,258.64,22.38,1,0,7638.64,7638.64,7402.38,0,1,0,0.33,1.0,8.5,1.5,129.64,6.0,0.0,145.14,22.38,0.0,2.0,0.0,0.0,0.33,0.33
374340,36.0,F,1,0,usa,new york,LGA,2022-10-22,277.0,2023-06-27 21:11:00,12,10,0,2,158,132,0,26,1,1182.0,336.0,2,0,2,1,1,1,1,1,,0,0,9.0,336.0,11.0,1.0,1122.0,1122.0,1122.0,0,0,2.0,1.0,11011.278068932796,3966.19,3966.19,3966.19,0,1,5088.19,5088.19,5088.19,0,1,0,0.0,2.0,11.0,1.0,11011.28,168.0,0.5,462.56,1983.1,1.0,1.0,0.0,0.0,0.0,0.5
374341,26.0,F,0,0,usa,detroit,YIP,2022-10-22,277.0,2023-05-31 07:57:00,9,5,0,4,128,61,0,67,1,956.0,57.0,4,0,4,1,1,4,0,4,,0,0,22.0,57.0,42.0,7.0,8540.0,8540.0,8540.0,1,0,2.0,1.0,11405.952524672874,4265.3,4265.3,4265.3,0,1,12805.3,12805.3,12805.3,0,1,0,0.0,2.0,10.5,1.75,11405.95,14.25,0.0,43.56,2132.65,1.0,4.0,0.0,0.0,0.2,0.2
375160,21.0,F,0,0,usa,houston,EFD,2022-10-22,277.0,2023-06-29 19:27:00,11,10,0,1,79,49,0,30,2,583.0,,1,0,1,0,0,1,0,1,,0,0,,,23.0,1.0,12144.0,12144.0,12144.0,0,1,,,,,,,0,0,,,,0,1,0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375729,54.0,F,0,0,usa,atlanta,ATL,2022-10-23,276.0,2023-07-11 19:13:00,12,7,0,5,191,61,0,130,7,1410.0,29.0,5,0,5,5,5,4,3,2,5.0,0,1,23.0,29.0,13.0,4.0,3039.0,3039.0,3039.0,2,1,5.0,2.0,7319.821804700413,1356.21,1210.315,1210.315,1,0,4395.21,4249.315,4249.315,0,1,0,0.0,1.0,3.25,1.0,1463.96,5.8,0.6,81.72,242.06,0.0,0.8,0.2,0.0,0.33,0.11
375751,51.0,F,1,0,usa,cleveland,CLE,2022-10-23,276.0,2023-06-26 14:48:00,11,8,0,3,291,203,0,88,3,2150.0,24.0,3,0,3,3,3,2,0,3,3.0,0,1,10.0,24.0,6.0,2.0,999.0,999.0,999.0,1,1,3.0,1.0,4104.594792318345,707.56,707.56,707.56,1,0,1706.56,1706.56,1706.56,0,1,0,0.0,1.0,3.0,1.0,1368.2,8.0,0.0,142.21,235.85,0.0,0.67,0.33,0.0,0.4,0.2
376159,43.0,F,0,0,usa,long beach,LGB,2022-10-23,276.0,2023-05-10 20:51:00,10,7,0,3,139,72,0,67,0,1039.0,17.0,3,0,3,2,2,3,0,3,2.0,0,0,8.0,17.0,10.0,3.0,1624.0,1624.0,1624.0,0,0,2.0,2.0,4171.757144462183,729.94,729.94,729.94,0,0,2353.94,2353.94,2353.94,0,1,0,0.0,1.0,3.33,1.0,2085.88,5.67,0.0,78.46,364.97,1.0,1.5,0.0,0.0,0.0,0.0
377069,69.0,F,1,0,usa,new york,LGA,2022-10-24,275.0,2023-04-21 12:58:00,10,8,1,1,269,54,200,15,3,7723.0,196.0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,926.67,926.67,,0,0,,,,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377411,39.0,F,1,0,canada,montreal,YMX,2022-10-24,275.0,2023-06-15 10:23:00,11,8,0,3,167,96,0,71,5,1244.0,14.0,3,0,3,3,3,3,1,2,3.0,1,0,8.0,14.0,6.0,4.0,1129.0,1129.0,1129.0,1,0,4.0,1.0,7075.543318822429,1685.26,1666.646,1666.646,1,1,2814.26,2795.646,2795.646,0,1,0,0.0,1.33,2.0,1.33,2358.51,4.67,0.33,116.49,416.66,0.0,1.0,0.0,0.33,0.33,0.17
378565,41.0,F,1,1,usa,nashville,BNA,2022-10-25,274.0,2023-06-30 12:52:00,10,3,0,7,174,37,0,137,6,1301.0,32.0,7,0,7,4,4,6,4,3,4.0,0,1,23.0,32.0,49.0,7.0,9160.0,9160.0,9160.0,2,1,4.0,3.0,7330.60057813428,1305.43,1197.1875,1197.1875,1,0,10465.43,10357.1875,10357.1875,0,1,0,0.0,1.0,8.17,1.17,1832.65,4.57,0.57,30.2,299.3,0.0,1.5,0.14,0.0,0.3,0.1
379543,57.0,F,1,0,usa,san jose,SJC,2022-10-25,274.0,2023-07-06 18:14:00,10,5,0,5,155,41,0,114,2,1150.0,27.0,5,0,5,4,4,5,0,5,4.0,0,0,15.0,27.0,12.0,5.0,2229.0,2229.0,2229.0,1,3,4.0,2.0,7967.090385886953,1362.28,1362.28,1362.28,1,1,3591.28,3591.28,3591.28,0,1,0,0.0,1.0,2.4,1.0,1991.77,5.4,0.0,59.85,340.57,0.0,1.25,0.0,0.0,0.22,0.44
380434,51.0,F,1,1,usa,oklahoma city,TIK,2022-10-26,273.0,2023-06-12 21:13:00,12,7,0,5,169,54,0,115,3,1246.0,39.0,5,0,5,5,5,5,1,4,5.0,1,0,20.0,39.0,11.0,5.0,2054.0,2054.0,2054.0,0,2,5.0,3.0,8784.0803953525,1671.96,1600.5375,1600.5375,0,0,3725.96,3654.5375,3654.5375,0,1,0,0.0,1.0,2.2,1.0,1756.82,7.8,0.2,66.45,320.11,0.0,1.0,0.0,0.2,0.0,0.2
380436,45.0,F,0,0,usa,new york,LGA,2022-10-26,273.0,2023-05-30 11:17:00,10,7,0,3,171,90,0,81,3,1261.0,23.0,3,0,3,3,3,3,2,1,3.0,0,1,18.0,23.0,14.0,3.0,1794.0,1728.0,1728.0,0,0,3.0,2.0,3978.80811094535,694.08,683.206,683.206,1,0,2488.08,2411.206,2411.206,0,1,0,0.0,1.0,4.67,1.0,1326.27,7.67,0.67,57.41,227.74,0.0,1.0,0.33,0.0,0.17,0.0
380757,47.0,F,0,1,usa,los angeles,LAX,2022-10-26,273.0,2023-07-05 19:14:00,11,6,0,5,162,39,0,123,3,1209.0,43.0,5,0,5,5,4,5,1,4,5.0,0,0,25.0,43.0,21.0,5.0,2018.0,2005.35,2005.35,1,0,5.0,1.0,8576.022456361805,1250.75,1250.75,1250.75,2,0,3268.75,3256.1,3256.1,0,1,0,0.0,1.0,4.2,1.0,1715.2,8.6,0.2,31.01,250.15,0.0,1.0,0.0,0.0,0.3,0.0
380949,47.0,F,0,0,usa,san antonio,SAT,2022-10-26,273.0,2023-07-17 19:55:00,11,4,1,6,466,36,200,230,2,9179.0,36.0,6,1,5,5,5,4,0,5,5.0,0,1,21.0,31.0,15.0,4.0,2994.0,2958.6,2758.0,0,1,5.0,1.0,10407.941627004733,2297.01,2297.01,1949.62,1,0,5291.01,5255.61,4707.62,0,1,0,0.17,1.0,3.75,1.0,2081.59,7.2,0.0,78.46,389.92,0.0,0.8,0.2,0.0,0.11,0.11
381259,22.0,F,0,1,usa,san diego,SAN,2022-10-26,273.0,2023-07-06 17:30:00,9,7,0,2,110,77,0,33,1,825.0,61.0,2,0,2,2,2,1,0,2,1.0,0,1,13.0,61.0,1.0,1.0,68.0,68.0,68.0,1,0,2.0,1.0,5552.934098054479,1065.32,1065.32,1065.32,0,1,1133.32,1133.32,1133.32,0,1,0,0.0,1.0,1.0,1.0,2776.47,30.5,0.0,1133.32,532.66,0.0,0.5,0.5,0.0,0.33,0.33
381465,34.0,F,0,0,usa,san antonio,SAT,2022-10-26,273.0,2023-06-28 19:07:00,10,4,1,5,272,49,28,195,3,3552.44144,97.0,5,1,4,2,2,3,1,3,1.0,0,0,12.0,90.0,31.0,3.0,3261.0,3261.0,2976.0,1,0,2.0,0.0,9958.409197564983,1935.0,1935.0,1907.96,0,1,5196.0,5196.0,4883.96,0,1,0,0.2,1.0,10.33,1.0,4979.2,24.25,0.25,52.52,953.98,0.0,1.5,0.0,0.0,0.2,0.2
