user_id,final_group,perk
489844,business_booker,"Lounge access, priority boarding & check in"
489852,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
489949,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
489953,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
489992,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
490040,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
490107,business_booker,"Lounge access, priority boarding & check in"
490133,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
490201,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
490348,business_booker,"Lounge access, priority boarding & check in"
490517,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
490576,business_booker,"Lounge access, priority boarding & check in"
490608,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
490629,business_booker,"Lounge access, priority boarding & check in"
490671,business_booker,"Lounge access, priority boarding & check in"
491003,business_booker,"Lounge access, priority boarding & check in"
491124,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
491141,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
491175,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
491182,business_booker,"Lounge access, priority boarding & check in"
491241,business_booker,"Lounge access, priority boarding & check in"
491266,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
491617,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
491706,business_booker,"Lounge access, priority boarding & check in"
491772,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
491930,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
491995,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
492209,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
492211,business_booker,"Lounge access, priority boarding & check in"
492287,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
492371,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
492497,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
492614,business_booker,"Lounge access, priority boarding & check in"
492999,business_booker,"Lounge access, priority boarding & check in"
493177,business_booker,"Lounge access, priority boarding & check in"
493409,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
493476,business_booker,"Lounge access, priority boarding & check in"
493718,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
494294,business_booker,"Lounge access, priority boarding & check in"
494382,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
494441,window_shopper,"15% book now voucher, info mails about chosen destinations"
494484,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
494590,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
494630,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
494680,business_booker,"Lounge access, priority boarding & check in"
494704,business_booker,"Lounge access, priority boarding & check in"
494985,business_booker,"Lounge access, priority boarding & check in"
495029,business_booker,"Lounge access, priority boarding & check in"
495042,business_booker,"Lounge access, priority boarding & check in"
495080,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
495272,business_booker,"Lounge access, priority boarding & check in"
495273,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
495386,business_booker,"Lounge access, priority boarding & check in"
495482,business_booker,"Lounge access, priority boarding & check in"
495592,business_booker,"Lounge access, priority boarding & check in"
495603,business_booker,"Lounge access, priority boarding & check in"
495727,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
496016,business_booker,"Lounge access, priority boarding & check in"
496074,business_booker,"Lounge access, priority boarding & check in"
496273,business_booker,"Lounge access, priority boarding & check in"
496286,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
496332,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
496382,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
496408,business_booker,"Lounge access, priority boarding & check in"
496566,business_booker,"Lounge access, priority boarding & check in"
496972,business_booker,"Lounge access, priority boarding & check in"
497042,business_booker,"Lounge access, priority boarding & check in"
497077,business_booker,"Lounge access, priority boarding & check in"
497108,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
497225,business_booker,"Lounge access, priority boarding & check in"
497475,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
497615,business_booker,"Lounge access, priority boarding & check in"
497678,business_booker,"Lounge access, priority boarding & check in"
497680,business_booker,"Lounge access, priority boarding & check in"
497915,business_booker,"Lounge access, priority boarding & check in"
498154,business_booker,"Lounge access, priority boarding & check in"
498199,business_booker,"Lounge access, priority boarding & check in"
498287,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
498298,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
498357,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
498363,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
498574,business_booker,"Lounge access, priority boarding & check in"
498607,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
498665,business_booker,"Lounge access, priority boarding & check in"
498857,business_booker,"Lounge access, priority boarding & check in"
498931,business_booker,"Lounge access, priority boarding & check in"
499028,business_booker,"Lounge access, priority boarding & check in"
499038,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499252,business_booker,"Lounge access, priority boarding & check in"
499313,business_booker,"Lounge access, priority boarding & check in"
499366,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499375,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499379,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499461,business_booker,"Lounge access, priority boarding & check in"
499633,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499634,business_booker,"Lounge access, priority boarding & check in"
499659,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
499669,business_booker,"Lounge access, priority boarding & check in"
499751,business_booker,"Lounge access, priority boarding & check in"
499760,window_shopper,"15% book now voucher, info mails about chosen destinations"
499780,business_booker,"Lounge access, priority boarding & check in"
499810,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499847,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499969,premium_booker,"Lounge access, priority boarding & check in, limo-pick-up-service, 50% on seat upgrade"
499979,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
499990,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
500078,business_booker,"Lounge access, priority boarding & check in"
500196,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
500243,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
500257,business_booker,"Lounge access, priority boarding & check in"
500288,family_on_vacation,"Free bags, free meals in hotels, family priority boarding, toys for plane flight"
500299,business_booker,"Lounge access, priority boarding & check in"
500493,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
500532,business_booker,"Lounge access, priority boarding & check in"
500646,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
500745,business_booker,"Lounge access, priority boarding & check in"
500773,business_booker,"Lounge access, priority boarding & check in"
500791,weekend_tripper,"Romantic candle light dinner, champaign on the room, rebate for room upgrade"
500828,business_booker,"Lounge access, priority boarding & check in"
500972,vip,"Lounge access, priority boarding & check in, limo-pick-up-service"
500974,business_booker,"Lounge access, priority boarding & check in"
